Datum;Von;bis;MW;Onshore MW;Offshore MW
09.02.19;07:00;07:15;13296,56;12448,99;847,58
09.02.19;07:15;07:30;13294,46;12447,1;847,36
09.02.19;07:30;07:45;13289,86;12442,75;847,11
09.02.19;07:45;08:00;13278,83;12432;846,84
09.02.19;08:00;08:15;13260,91;12414,32;846,59
09.02.19;08:15;08:30;13265,1;12418,79;846,31
09.02.19;08:30;08:45;13267,37;12421,33;846,04
09.02.19;08:45;09:00;13278,42;12432,66;845,77
09.02.19;09:00;09:15;13289,61;12444,12;845,48
09.02.19;09:15;09:30;13344,24;12499,05;845,19
09.02.19;09:30;09:45;13396,78;12551,89;844,88
09.02.19;09:45;10:00;13441,25;12596,86;844,39
09.02.19;10:00;10:15;13481,2;12637,32;843,88
09.02.19;10:15;10:30;13583,56;12740,06;843,5
09.02.19;10:30;10:45;13686;12842,9;843,1
09.02.19;10:45;11:00;13778,45;12935,79;842,65
09.02.19;11:00;11:15;13862,26;13020,03;842,23
09.02.19;11:15;11:30;13946,69;13104,7;841,99
09.02.19;11:30;11:45;14030,79;13189,03;841,76
09.02.19;11:45;12:00;14118,42;13278,4;840,03
09.02.19;12:00;12:15;14204,12;13365,82;838,29
09.02.19;12:15;12:30;14277,61;13439,02;838,59
09.02.19;12:30;12:45;14348,63;13509,81;838,82
09.02.19;12:45;13:00;14405,85;13567,69;838,16
09.02.19;13:00;13:15;14454,36;13616,82;837,55
09.02.19;13:15;13:30;14465,04;13630,22;834,82
09.02.19;13:30;13:45;14471,8;13639,68;832,12
09.02.19;13:45;14:00;14475,93;13643,62;832,31
09.02.19;14:00;14:15;14481,51;13649,04;832,47
09.02.19;14:15;14:30;14456,89;13624,3;832,59
09.02.19;14:30;14:45;14430,14;13597,41;832,73
09.02.19;14:45;15:00;14393,1;13562,48;830,62
09.02.19;15:00;15:15;14359,97;13531,48;828,49
09.02.19;15:15;15:30;14285;13459,55;825,45
09.02.19;15:30;15:45;14212,46;13390,05;822,41
09.02.19;15:45;16:00;14134,93;13306,87;828,07
09.02.19;16:00;16:15;14059,97;13226,24;833,73
09.02.19;16:15;16:30;13992,3;13155,3;837,01
09.02.19;16:30;16:45;13918,75;13078,42;840,32
09.02.19;16:45;17:00;13848,85;13005,07;843,78
09.02.19;17:00;17:15;13784,07;12936,93;847,14
09.02.19;17:15;17:30;13764,48;12917,21;847,27
09.02.19;17:30;17:45;13742,04;12894,64;847,39
09.02.19;17:45;18:00;13708,69;12861,17;847,52
09.02.19;18:00;18:15;13674,57;12826,93;847,64
09.02.19;18:15;18:30;13650,74;12802,87;847,87
09.02.19;18:30;18:45;13624,96;12776,91;848,05
09.02.19;18:45;19:00;13592,69;12744,55;848,14
09.02.19;19:00;19:15;13560,19;12711,95;848,24
09.02.19;19:15;19:30;13508,57;12660,33;848,24
09.02.19;19:30;19:45;13455,33;12607,09;848,24
09.02.19;19:45;20:00;13392,58;12544,33;848,25
09.02.19;20:00;20:15;13326,4;12478,16;848,25
09.02.19;20:15;20:30;13257,11;12408,85;848,26
09.02.19;20:30;20:45;13185,63;12337,37;848,26
09.02.19;20:45;21:00;13115,89;12267,62;848,27
09.02.19;21:00;21:15;13049,52;12201,25;848,28
09.02.19;21:15;21:30;12966,31;12118,04;848,27
09.02.19;21:30;21:45;12884,05;12035,78;848,26
09.02.19;21:45;22:00;12805,29;11957,04;848,26
09.02.19;22:00;22:15;12629,58;11781,33;848,25
09.02.19;22:15;22:30;12523,09;11674,84;848,25
09.02.19;22:30;22:45;12412,73;11564,48;848,25
09.02.19;22:45;23:00;12302,98;11454,74;848,24
09.02.19;23:00;23:15;12194,4;11346,17;848,24
09.02.19;23:15;23:30;12073,4;11225,17;848,23
09.02.19;23:30;23:45;11942,68;11094,45;848,22
09.02.19;23:45;00:00;11803,6;10955,39;848,2
10.02.19;00:00;00:15;11879,58;11068,45;811,13
10.02.19;00:15;00:30;11720,25;10909,12;811,13
10.02.19;00:30;00:45;11555,13;10744,01;811,12
10.02.19;00:45;01:00;11390,25;10579,12;811,12
10.02.19;01:00;01:15;11224,78;10413,66;811,12
10.02.19;01:15;01:30;11094,37;10283,27;811,1
10.02.19;01:30;01:45;10960,7;10149,63;811,07
10.02.19;01:45;02:00;10833,73;10022,68;811,05
10.02.19;02:00;02:15;10677,23;9866,21;811,02
10.02.19;02:15;02:30;10546,24;9735,31;810,94
10.02.19;02:30;02:45;10411,15;9600,35;810,8
10.02.19;02:45;03:00;10272,25;9461,63;810,62
10.02.19;03:00;03:15;10137,55;9327,12;810,44
10.02.19;03:15;03:30;10029,36;9220,05;809,3
10.02.19;03:30;03:45;9917,88;9109,72;808,16
10.02.19;03:45;04:00;9808,12;9001,41;806,71
10.02.19;04:00;04:15;9699,41;8894,16;805,26
10.02.19;04:15;04:30;9612,31;8809,43;802,88
10.02.19;04:30;04:45;9522,15;8721,67;800,48
10.02.19;04:45;05:00;9436,43;8638,72;797,71
10.02.19;05:00;05:15;9350,23;8555,31;794,92
10.02.19;05:15;05:30;9293,75;8500,55;793,2
10.02.19;05:30;05:45;9238,73;8447,41;791,32
10.02.19;05:45;06:00;9185,94;8396,3;789,64
10.02.19;06:00;06:15;9203,34;8415,24;788,1
10.02.19;06:15;06:30;9217,84;8434,02;783,82
10.02.19;06:30;06:45;9233,66;8454,11;779,56
10.02.19;06:45;07:00;9242,93;8468,72;774,2
10.02.19;07:00;07:15;9248,04;8479,19;768,85
10.02.19;07:15;07:30;9340,92;8575,46;765,46
10.02.19;07:30;07:45;9429,87;8667,76;762,11
10.02.19;07:45;08:00;9518,47;8759,37;759,09
10.02.19;08:00;08:15;9604,42;8848,39;756,03
10.02.19;08:15;08:30;9745,4;8997,44;747,96
10.02.19;08:30;08:45;9889,86;9150,05;739,8
10.02.19;08:45;09:00;10043,64;9311,99;731,65
10.02.19;09:00;09:15;10196,7;9473,13;723,57
10.02.19;09:15;09:30;10333,13;9615,76;717,37
10.02.19;09:30;09:45;10465,4;9754,22;711,18
10.02.19;09:45;10:00;10580,79;9876,34;704,45
10.02.19;10:00;10:15;10687,02;9989,3;697,72
10.02.19;10:15;10:30;10786;10111,11;674,89
10.02.19;10:30;10:45;10889,63;10237,58;652,05
10.02.19;10:45;11:00;10999,02;10367,51;631,51
10.02.19;11:00;11:15;11108,37;10497,37;611
10.02.19;11:15;11:30;11255,88;10652,27;603,61
10.02.19;11:30;11:45;11400,71;10804,39;596,32
10.02.19;11:45;12:00;11523,48;10944,24;579,23
10.02.19;12:00;12:15;11637,63;11075,58;562,05
10.02.19;12:15;12:30;11721,63;11180,86;540,78
10.02.19;12:30;12:45;11798,28;11278,93;519,34
10.02.19;12:45;13:00;11889,42;11381,27;508,15
10.02.19;13:00;13:15;11972,88;11475,76;497,11
10.02.19;13:15;13:30;12006,77;11513,81;492,96
10.02.19;13:30;13:45;12034,56;11545,73;488,82
10.02.19;13:45;14:00;12043,06;11568,24;474,82
10.02.19;14:00;14:15;12049,93;11589,11;460,82
10.02.19;14:15;14:30;12036,46;11587,26;449,2
10.02.19;14:30;14:45;12026,45;11588,73;437,72
10.02.19;14:45;15:00;12002,4;11577,02;425,38
10.02.19;15:00;15:15;11977,61;11564,69;412,92
10.02.19;15:15;15:30;11914,37;11518,59;395,78
10.02.19;15:30;15:45;11850,19;11471,7;378,5
10.02.19;15:45;16:00;11781,64;11419,61;362,03
10.02.19;16:00;16:15;11713,6;11367,85;345,76
10.02.19;16:15;16:30;11626,68;11288,87;337,82
10.02.19;16:30;16:45;11536,16;11206,11;330,05
10.02.19;16:45;17:00;11454,1;11132,25;321,85
10.02.19;17:00;17:15;11376,65;11063,06;313,59
10.02.19;17:15;17:30;11263,2;10954,16;309,04
10.02.19;17:30;17:45;11148,49;10843,95;304,54
10.02.19;17:45;18:00;11003,66;10702,68;300,97
10.02.19;18:00;18:15;10847,06;10549,66;297,39
10.02.19;18:15;18:30;10742,46;10454,38;288,08
10.02.19;18:30;18:45;10637,56;10359,06;278,5
10.02.19;18:45;19:00;10524,2;10249,96;274,24
10.02.19;19:00;19:15;10410,6;10140,48;270,12
10.02.19;19:15;19:30;10352,16;10066,84;285,32
10.02.19;19:30;19:45;10291,32;9990,7;300,62
10.02.19;19:45;20:00;10230,27;9914,21;316,06
10.02.19;20:00;20:15;10164,27;9832,51;331,76
10.02.19;20:15;20:30;10159,51;9811,44;348,07
10.02.19;20:30;20:45;10148,97;9784,32;364,65
10.02.19;20:45;21:00;10127,46;9744,61;382,85
10.02.19;21:00;21:15;10106,8;9705,74;401,06
10.02.19;21:15;21:30;10113,12;9700,58;412,54
10.02.19;21:30;21:45;10109,86;9689,54;420,32
10.02.19;21:45;22:00;10109,3;9689,24;420,06
10.02.19;22:00;22:15;10028,72;9608,95;419,76
10.02.19;22:15;22:30;10100,38;9646,18;454,21
10.02.19;22:30;22:45;10159,43;9685,65;473,78
10.02.19;22:45;23:00;10203,7;9711,27;492,42
10.02.19;23:00;23:15;10257,53;9746,43;511,1
10.02.19;23:15;23:30;10307,13;9784,39;522,74
10.02.19;23:30;23:45;10370,76;9832,56;538,2
10.02.19;23:45;00:00;10434,22;9878,28;555,95
11.02.19;00:00;00:15;12460,55;11911,33;549,22
11.02.19;00:15;00:30;12565,08;12013,57;551,5
11.02.19;00:30;00:45;12670,76;12117,01;553,75
11.02.19;00:45;01:00;12765,96;12212,3;553,66
11.02.19;01:00;01:15;12840;12286,49;553,51
11.02.19;01:15;01:30;12875,41;12316,44;558,97
11.02.19;01:30;01:45;12903,57;12339,32;564,26
11.02.19;01:45;02:00;12971,74;12376,89;594,86
11.02.19;02:00;02:15;12959,47;12333,73;625,74
11.02.19;02:15;02:30;13045,7;12395,45;650,25
11.02.19;02:30;02:45;13132,89;12457,59;675,3
11.02.19;02:45;03:00;13214,53;12518,62;695,91
11.02.19;03:00;03:15;13293,55;12577,54;716
11.02.19;03:15;03:30;13352,6;12629,12;723,48
11.02.19;03:30;03:45;13406,26;12675,35;730,92
11.02.19;03:45;04:00;13440,23;12701,96;738,28
11.02.19;04:00;04:15;13473,49;12727,82;745,67
11.02.19;04:15;04:30;13472,33;12726,1;746,23
11.02.19;04:30;04:45;13470,3;12723,46;746,84
11.02.19;04:45;05:00;13470,69;12723,22;747,47
11.02.19;05:00;05:15;13468,76;12720,66;748,1
11.02.19;05:15;05:30;13442,96;12693,18;749,78
11.02.19;05:30;05:45;13436,07;12684,54;751,53
11.02.19;05:45;06:00;13429,53;12676,34;753,19
11.02.19;06:00;06:15;13527,99;12773,26;754,73
11.02.19;06:15;06:30;13520,33;12771,5;748,83
11.02.19;06:30;06:45;13506,2;12763,27;742,92
11.02.19;06:45;07:00;13491,66;12754,65;737,01
11.02.19;07:00;07:15;13481,24;12750,14;731,1
11.02.19;07:15;07:30;13508,17;12783,02;725,15
11.02.19;07:30;07:45;13534,59;12815,42;719,17
11.02.19;07:45;08:00;13561,67;12848,49;713,18
11.02.19;08:00;08:15;13581,42;12874,26;707,17
11.02.19;08:15;08:30;13644,66;12933,57;711,09
11.02.19;08:30;08:45;13704,98;12990,07;714,91
11.02.19;08:45;09:00;13767,19;13048,51;718,68
11.02.19;09:00;09:15;13828,73;13106,22;722,52
11.02.19;09:15;09:30;13906,56;13180,18;726,38
11.02.19;09:30;09:45;13988,01;13257,72;730,29
11.02.19;09:45;10:00;14066,65;13332,42;734,24
11.02.19;10:00;10:15;14139,21;13400,97;738,24
11.02.19;10:15;10:30;14224,4;13481,61;742,79
11.02.19;10:30;10:45;14311,17;13563,67;747,5
11.02.19;10:45;11:00;14391,8;13639,62;752,18
11.02.19;11:00;11:15;14466,61;13709,92;756,69
11.02.19;11:15;11:30;14512,27;13754,82;757,44
11.02.19;11:30;11:45;14555,54;13797,39;758,15
11.02.19;11:45;12:00;14598,74;13839,89;758,84
11.02.19;12:00;12:15;14641,89;13882,42;759,48
11.02.19;12:15;12:30;14670,29;13916,6;753,69
11.02.19;12:30;12:45;14694,67;13946,85;747,82
11.02.19;12:45;13:00;14715,16;13973,25;741,91
11.02.19;13:00;13:15;14730,34;13994,32;736,02
11.02.19;13:15;13:30;14708,14;13970,82;737,33
11.02.19;13:30;13:45;14680,37;13941,76;738,6
11.02.19;13:45;14:00;14652,78;13912,88;739,9
11.02.19;14:00;14:15;14628,09;13886,81;741,28
11.02.19;14:15;14:30;14573,73;13827,3;746,43
11.02.19;14:30;14:45;14517,39;13765,78;751,61
11.02.19;14:45;15:00;14456,74;13699,94;756,8
11.02.19;15:00;15:15;14400,86;13638,85;762,01
11.02.19;15:15;15:30;14310,49;13545,22;765,27
11.02.19;15:30;15:45;14222,51;13453,88;768,62
11.02.19;15:45;16:00;14123,67;13351,73;771,94
11.02.19;16:00;16:15;14025,06;13249,9;775,16
11.02.19;16:15;16:30;13910,26;13132,69;777,56
11.02.19;16:30;16:45;13792,56;13012,6;779,95
11.02.19;16:45;17:00;13679,07;12896,77;782,3
11.02.19;17:00;17:15;13569,36;12784,74;784,62
11.02.19;17:15;17:30;13495,26;12708,34;786,93
11.02.19;17:30;17:45;13417,86;12628,62;789,24
11.02.19;17:45;18:00;13337,83;12546,28;791,55
11.02.19;18:00;18:15;13253,13;12459,27;793,86
11.02.19;18:15;18:30;13203,03;12407,27;795,75
11.02.19;18:30;18:45;13149,81;12352,17;797,64
11.02.19;18:45;19:00;13087,44;12287,94;799,5
11.02.19;19:00;19:15;13027,78;12226,42;801,37
11.02.19;19:15;19:30;12952,37;12151,94;800,43
11.02.19;19:30;19:45;12871,45;12071,96;799,49
11.02.19;19:45;20:00;12773,03;11974,48;798,55
11.02.19;20:00;20:15;12671,76;11874,15;797,6
11.02.19;20:15;20:30;12581,56;11786,79;794,76
11.02.19;20:30;20:45;12490,57;11698,63;791,95
11.02.19;20:45;21:00;12398,27;11609,16;789,12
11.02.19;21:00;21:15;12307,21;11520,96;786,25
11.02.19;21:15;21:30;12215,77;11431,64;784,13
11.02.19;21:30;21:45;12121,28;11339,42;781,86
11.02.19;21:45;22:00;12029,03;11249,61;779,42
11.02.19;22:00;22:15;11844,91;11067,84;777,08
11.02.19;22:15;22:30;11776,21;10999,64;776,57
11.02.19;22:30;22:45;11707,5;10931,4;776,1
11.02.19;22:45;23:00;11639,94;10864,51;775,44
11.02.19;23:00;23:15;11571,88;10797,06;774,82
11.02.19;23:15;23:30;11566,89;10790,03;776,86
11.02.19;23:30;23:45;11573,22;10794,58;778,64
11.02.19;23:45;00:00;11594,24;10814,26;779,98
12.02.19;00:00;00:15;11338,25;10574,17;764,08
12.02.19;00:15;00:30;11383;10616,52;766,48
12.02.19;00:30;00:45;11423,8;10654,92;768,88
12.02.19;00:45;01:00;11466,13;10693,87;772,26
12.02.19;01:00;01:15;11507,8;10732,15;775,65
12.02.19;01:15;01:30;11505,13;10727,16;777,97
12.02.19;01:30;01:45;11503,27;10722,98;780,29
12.02.19;01:45;02:00;11491,62;10709,8;781,82
12.02.19;02:00;02:15;11495,42;10712,06;783,35
12.02.19;02:15;02:30;11454,5;10670,56;783,94
12.02.19;02:30;02:45;11415,75;10631,17;784,58
12.02.19;02:45;03:00;11371,69;10586,74;784,96
12.02.19;03:00;03:15;11326,9;10541,63;785,27
12.02.19;03:15;03:30;11286,46;10503,54;782,92
12.02.19;03:30;03:45;11244,19;10463,74;780,45
12.02.19;03:45;04:00;11199,51;10421,56;777,95
12.02.19;04:00;04:15;11154,1;10378,55;775,55
12.02.19;04:15;04:30;11045,99;10277,62;768,37
12.02.19;04:30;04:45;10933,94;10172,76;761,19
12.02.19;04:45;05:00;10813,53;10059,64;753,89
12.02.19;05:00;05:15;10691,67;9945,09;746,58
12.02.19;05:15;05:30;10538,76;9800,45;738,31
12.02.19;05:30;05:45;10378,16;9648,2;729,97
12.02.19;05:45;06:00;10220,82;9498,69;722,13
12.02.19;06:00;06:15;10142,44;9428,08;714,36
12.02.19;06:15;06:30;9976,91;9271,23;705,67
12.02.19;06:30;06:45;9809,82;9112,82;697
12.02.19;06:45;07:00;9640,59;8952,21;688,38
12.02.19;07:00;07:15;9475,15;8795,41;679,75
12.02.19;07:15;07:30;9313,64;8641,99;671,65
12.02.19;07:30;07:45;9148,36;8484,85;663,51
12.02.19;07:45;08:00;8978,93;8323,81;655,12
12.02.19;08:00;08:15;8810,52;8163,77;646,74
12.02.19;08:15;08:30;8676,43;8038,08;638,34
12.02.19;08:30;08:45;8542,06;7912,12;629,94
12.02.19;08:45;09:00;8412,3;7790,25;622,05
12.02.19;09:00;09:15;8283,43;7669,22;614,21
12.02.19;09:15;09:30;8244,37;7641,7;602,66
12.02.19;09:30;09:45;8206,77;7615,65;591,12
12.02.19;09:45;10:00;8161,79;7582,61;579,19
12.02.19;10:00;10:15;8115,59;7548,34;567,25
12.02.19;10:15;10:30;8097,98;7543,96;554,02
12.02.19;10:30;10:45;8082,89;7542,12;540,78
12.02.19;10:45;11:00;8057,98;7531,25;526,72
12.02.19;11:00;11:15;8031,19;7518,51;512,68
12.02.19;11:15;11:30;7967,62;7466,51;501,11
12.02.19;11:30;11:45;7906,08;7416,56;489,52
12.02.19;11:45;12:00;7846,96;7368,86;478,09
12.02.19;12:00;12:15;7786,99;7320,29;466,71
12.02.19;12:15;12:30;7698,54;7240,9;457,64
12.02.19;12:30;12:45;7608,45;7159,88;448,57
12.02.19;12:45;13:00;7518,07;7077,7;440,37
12.02.19;13:00;13:15;7423,46;6991,28;432,18
12.02.19;13:15;13:30;7287,44;6860,5;426,94
12.02.19;13:30;13:45;7142,21;6720,51;421,7
12.02.19;13:45;14:00;6992,9;6575,98;416,91
12.02.19;14:00;14:15;6846,8;6434,67;412,13
12.02.19;14:15;14:30;6637,84;6232,06;405,77
12.02.19;14:30;14:45;6425,37;6025,99;399,38
12.02.19;14:45;15:00;6220,16;5825,84;394,32
12.02.19;15:00;15:15;6018,23;5628,94;389,29
12.02.19;15:15;15:30;5722,39;5336,16;386,23
12.02.19;15:30;15:45;5425,7;5042,52;383,18
12.02.19;15:45;16:00;5115,55;4737,5;378,06
12.02.19;16:00;16:15;4822,26;4449,33;372,94
12.02.19;16:15;16:30;4599,71;4226,8;372,91
12.02.19;16:30;16:45;4361,35;3988,49;372,86
12.02.19;16:45;17:00;4165,54;3792,03;373,51
12.02.19;17:00;17:15;3982,64;3608,46;374,18
12.02.19;17:15;17:30;3946,67;3576,46;370,22
12.02.19;17:30;17:45;3907,87;3541,61;366,26
12.02.19;17:45;18:00;3871,14;3506,92;364,22
12.02.19;18:00;18:15;3837,93;3475,72;362,21
12.02.19;18:15;18:30;3843,12;3479,52;363,61
12.02.19;18:30;18:45;3849,59;3484,53;365,06
12.02.19;18:45;19:00;3851,26;3486,04;365,22
12.02.19;19:00;19:15;3855,1;3489,76;365,34
12.02.19;19:15;19:30;3859,88;3497,08;362,8
12.02.19;19:30;19:45;3864,83;3504,56;360,27
12.02.19;19:45;20:00;3871,72;3514,56;357,15
12.02.19;20:00;20:15;3884,01;3529,98;354,04
12.02.19;20:15;20:30;3898,22;3547,09;351,13
12.02.19;20:30;20:45;3913,49;3565,26;348,23
12.02.19;20:45;21:00;3931,81;3586,17;345,63
12.02.19;21:00;21:15;3950,97;3607,93;343,04
12.02.19;21:15;21:30;3980,36;3631,82;348,55
12.02.19;21:30;21:45;4014,18;3660,12;354,06
12.02.19;21:45;22:00;4048,45;3690,43;358,02
12.02.19;22:00;22:15;4053,39;3691,41;361,98
12.02.19;22:15;22:30;4094,31;3724,23;370,08
12.02.19;22:30;22:45;4133,74;3755,55;378,19
12.02.19;22:45;23:00;4172,74;3788,67;384,08
12.02.19;23:00;23:15;4212,22;3822,24;389,97
12.02.19;23:15;23:30;4286,18;3882,31;403,87
12.02.19;23:30;23:45;4369,16;3951,9;417,26
12.02.19;23:45;00:00;4457,38;4027,96;429,42
13.02.19;00:00;00:15;7185,5;6495,32;690,18
13.02.19;00:15;00:30;7376,15;6666,3;709,85
13.02.19;00:30;00:45;7559,49;6830;729,49
13.02.19;00:45;01:00;7738,35;6986,05;752,3
13.02.19;01:00;01:15;7902,21;7127,1;775,11
13.02.19;01:15;01:30;8054,13;7275,44;778,7
13.02.19;01:30;01:45;8206,53;7424,22;782,31
13.02.19;01:45;02:00;8366,05;7576,16;789,88
13.02.19;02:00;02:15;8477,38;7679,93;797,45
13.02.19;02:15;02:30;8605,09;7804,79;800,31
13.02.19;02:30;02:45;8732,15;7928,99;803,16
13.02.19;02:45;03:00;8860,32;8055,96;804,36
13.02.19;03:00;03:15;8991,43;8185,88;805,55
13.02.19;03:15;03:30;9079,92;8273,92;806
13.02.19;03:30;03:45;9169,68;8363,31;806,37
13.02.19;03:45;04:00;9262,3;8454,82;807,48
13.02.19;04:00;04:15;9354,75;8546,15;808,6
13.02.19;04:15;04:30;9401,52;8592,05;809,47
13.02.19;04:30;04:45;9447,85;8637,58;810,27
13.02.19;04:45;05:00;9496,5;8686,02;810,48
13.02.19;05:00;05:15;9544,96;8734,29;810,67
13.02.19;05:15;05:30;9578,81;8768,57;810,24
13.02.19;05:30;05:45;9610,56;8800,8;809,76
13.02.19;05:45;06:00;9634,14;8824,91;809,24
13.02.19;06:00;06:15;9729,08;8920,37;808,72
13.02.19;06:15;06:30;9722,05;8912,88;809,16
13.02.19;06:30;06:45;9715,81;8906,2;809,61
13.02.19;06:45;07:00;9703,55;8893,52;810,04
13.02.19;07:00;07:15;9691,82;8881,35;810,46
13.02.19;07:15;07:30;9645,42;8834,96;810,46
13.02.19;07:30;07:45;9595,27;8784,82;810,45
13.02.19;07:45;08:00;9541,15;8730,71;810,44
13.02.19;08:00;08:15;9486,69;8676,26;810,44
13.02.19;08:15;08:30;9407,99;8597,67;810,32
13.02.19;08:30;08:45;9328,37;8518,18;810,19
13.02.19;08:45;09:00;9237,47;8427,58;809,9
13.02.19;09:00;09:15;9146,9;8337,35;809,55
13.02.19;09:15;09:30;9072,88;8263,96;808,92
13.02.19;09:30;09:45;8998,33;8190,06;808,27
13.02.19;09:45;10:00;8926,09;8118,25;807,84
13.02.19;10:00;10:15;8853,17;8045,79;807,38
13.02.19;10:15;10:30;8757,87;7951,2;806,67
13.02.19;10:30;10:45;8664,64;7858,7;805,95
13.02.19;10:45;11:00;8572,31;7767,11;805,2
13.02.19;11:00;11:15;8481,13;7676,68;804,45
13.02.19;11:15;11:30;8375,78;7571,59;804,19
13.02.19;11:30;11:45;8271,46;7467,55;803,91
13.02.19;11:45;12:00;8169,88;7366,67;803,21
13.02.19;12:00;12:15;8068,52;7266,05;802,47
13.02.19;12:15;12:30;7969,1;7167,14;801,96
13.02.19;12:30;12:45;7869,16;7067,71;801,45
13.02.19;12:45;13:00;7767,02;6965,77;801,25
13.02.19;13:00;13:15;7662,46;6861,42;801,03
13.02.19;13:15;13:30;7531,62;6732,02;799,6
13.02.19;13:30;13:45;7394,75;6596,59;798,16
13.02.19;13:45;14:00;7258,27;6462,08;796,19
13.02.19;14:00;14:15;7120,29;6326,08;794,2
13.02.19;14:15;14:30;6967,03;6174,37;792,66
13.02.19;14:30;14:45;6814,41;6023,31;791,1
13.02.19;14:45;15:00;6662,18;5873,06;789,12
13.02.19;15:00;15:15;6506,58;5719,46;787,12
13.02.19;15:15;15:30;6390,6;5607,35;783,25
13.02.19;15:30;15:45;6276,32;5496,94;779,38
13.02.19;15:45;16:00;6166,07;5390,91;775,17
13.02.19;16:00;16:15;6058,4;5287,45;770,95
13.02.19;16:15;16:30;6056,01;5289,7;766,32
13.02.19;16:30;16:45;6054,75;5293,06;761,69
13.02.19;16:45;17:00;6055,56;5298,11;757,44
13.02.19;17:00;17:15;6057,14;5303,94;753,2
13.02.19;17:15;17:30;6064,53;5318,09;746,44
13.02.19;17:30;17:45;6071,24;5331,57;739,67
13.02.19;17:45;18:00;6075,74;5343,76;731,98
13.02.19;18:00;18:15;6077,64;5353,37;724,26
13.02.19;18:15;18:30;6075,04;5355,8;719,24
13.02.19;18:30;18:45;6072,64;5358,44;714,2
13.02.19;18:45;19:00;6076,98;5365,65;711,32
13.02.19;19:00;19:15;6078,22;5369,78;708,44
13.02.19;19:15;19:30;6075,64;5372,34;703,3
13.02.19;19:30;19:45;6071,9;5373,75;698,15
13.02.19;19:45;20:00;6071,72;5376,9;694,82
13.02.19;20:00;20:15;6068,66;5377,18;691,48
13.02.19;20:15;20:30;6063,35;5368,72;694,63
13.02.19;20:30;20:45;6058,76;5360,98;697,77
13.02.19;20:45;21:00;6048,43;5349,03;699,4
13.02.19;21:00;21:15;6039,36;5338,33;701,02
13.02.19;21:15;21:30;6017,41;5313,29;704,12
13.02.19;21:30;21:45;5997,65;5290,44;707,21
13.02.19;21:45;22:00;5981,73;5271,44;710,29
13.02.19;22:00;22:15;5922,84;5209,48;713,37
13.02.19;22:15;22:30;5890,7;5175,61;715,09
13.02.19;22:30;22:45;5858,88;5142,07;716,81
13.02.19;22:45;23:00;5831,63;5113,8;717,83
13.02.19;23:00;23:15;5805,13;5086,28;718,85
13.02.19;23:15;23:30;5767,68;5048,02;719,66
13.02.19;23:30;23:45;5725,56;5004,58;720,98
13.02.19;23:45;00:00;5669,92;4947,24;722,68
14.02.19;00:00;00:15;4959,97;4276,52;683,45
14.02.19;00:15;00:30;4859,7;4172,47;687,23
14.02.19;00:30;00:45;4755,46;4064,46;691,01
14.02.19;00:45;01:00;4623,97;3926,05;697,92
14.02.19;01:00;01:15;4487,7;3782,86;704,84
14.02.19;01:15;01:30;4363,91;3661,43;702,48
14.02.19;01:30;01:45;4243,1;3542,99;700,11
14.02.19;01:45;02:00;4160,67;3463,72;696,94
14.02.19;02:00;02:15;3955,81;3262,04;693,77
14.02.19;02:15;02:30;3815,28;3123,76;691,53
14.02.19;02:30;02:45;3679,69;2990,42;689,27
14.02.19;02:45;03:00;3586,34;2902,7;683,65
14.02.19;03:00;03:15;3493,86;2815,85;678,01
14.02.19;03:15;03:30;3387,99;2719,99;668
14.02.19;03:30;03:45;3284,92;2626,94;657,98
14.02.19;03:45;04:00;3190,42;2540,66;649,76
14.02.19;04:00;04:15;3096,22;2454,68;641,55
14.02.19;04:15;04:30;3004,09;2372,51;631,58
14.02.19;04:30;04:45;2910,85;2289,28;621,58
14.02.19;04:45;05:00;2814,07;2205,3;608,77
14.02.19;05:00;05:15;2717,64;2121,68;595,97
14.02.19;05:15;05:30;2642,45;2068,1;574,35
14.02.19;05:30;05:45;2568,38;2015,65;552,73
14.02.19;05:45;06:00;2481,48;1947,92;533,56
14.02.19;06:00;06:15;2412,57;1898,18;514,39
14.02.19;06:15;06:30;2373,69;1877,04;496,65
14.02.19;06:30;06:45;2334,85;1855,92;478,93
14.02.19;06:45;07:00;2286,27;1825,3;460,97
14.02.19;07:00;07:15;2237,08;1794,07;443,01
14.02.19;07:15;07:30;2168,77;1732,68;436,1
14.02.19;07:30;07:45;2101,1;1671,91;429,19
14.02.19;07:45;08:00;2075,99;1653,1;422,89
14.02.19;08:00;08:15;2047,5;1630,9;416,6
14.02.19;08:15;08:30;1988,07;1575,24;412,83
14.02.19;08:30;08:45;1929,33;1520,26;409,08
14.02.19;08:45;09:00;1862,27;1457,19;405,08
14.02.19;09:00;09:15;1797,49;1396,39;401,1
14.02.19;09:15;09:30;1720,75;1323,17;397,58
14.02.19;09:30;09:45;1645,17;1251,11;394,06
14.02.19;09:45;10:00;1576,74;1184,21;392,53
14.02.19;10:00;10:15;1507,03;1116,03;391
14.02.19;10:15;10:30;1457,96;1063,64;394,32
14.02.19;10:30;10:45;1412,36;1014,73;397,63
14.02.19;10:45;11:00;1375,16;973,81;401,35
14.02.19;11:00;11:15;1339,43;934,35;405,08
14.02.19;11:15;11:30;1315,62;907,34;408,29
14.02.19;11:30;11:45;1293,7;882,19;411,51
14.02.19;11:45;12:00;1273,75;860,27;413,48
